public_food_key,food_name,classification,classification_name,nutrient_code,amount_per_100g,nutrient_name,unit,category,nutrient_id
F009578,"Wine, red, sparkling",29201.0,"Wines, red (including sparkling varieties and rose styles)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009579,"Wine, rose",29201.0,"Wines, red (including sparkling varieties and rose styles)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009583,"Wine, white, sauvignon blanc",29202.0,"Wines, white (including sparkling varieties)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009584,"Wine, white, semillon",29202.0,"Wines, white (including sparkling varieties)",vitamin_c_mg,6.0,Vitamin C,(mg),Vitamins,12
F009582,"Wine, white, chardonnay",29202.0,"Wines, white (including sparkling varieties)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009586,"Wine, white, riesling",29202.0,"Wines, white (including sparkling varieties)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009581,"Wine, white",29202.0,"Wines, white (including sparkling varieties)",vitamin_c_mg,1.0,Vitamin C,(mg),Vitamins,12
F009580,"Wine, white, cooked",29202.0,"Wines, white (including sparkling varieties)",vitamin_c_mg,2.0,Vitamin C,(mg),Vitamins,12
F009590,"Wine, white, sparkling",29202.0,"Wines, white (including sparkling varieties)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009592,"Wine, white, sweet dessert style",29202.0,"Wines, white (including sparkling varieties)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009566,"Wine, fortified, port",29203.0,Fortified wines,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009567,"Wine, fortified, sherry, dry style (approximately 1% sugars)",29203.0,Fortified wines,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009568,"Wine, fortified, sherry, sweet style (approximately 11% sugars)",29203.0,Fortified wines,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F007493,"Protein powder, whey based, protein >70%, unfortified",30105.0,"Sport and protein, dry powders",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009818,"Protein powder, whey based, protein >70%, unfortified, prepared with water",30104.0,Sport and protein prepared beverages,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F002980,Cocoa powder,11804.0,Unfortified dry beverage flavourings,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001029,"Beverage base, chocolate flavour, added vitamins A, B1, B2, C & D, Ca & Fe (Milo)",11802.0,Fortified dry beverage flavourings,vitamin_c_mg,44.0,Vitamin C,(mg),Vitamins,12
F001032,"Beverage base, chocolate flavour, unfortified (Nesquik brand)",11804.0,Unfortified dry beverage flavourings,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001073,"Beverage, chocolate flavour, from Nesquik powder, with regular fat cows milk",11803.0,Unfortified beverage flavourings prepared with water or milk,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001068,"Beverage, chocolate flavour, from Milo powder, with regular fat cows milk",11801.0,Fortified beverage flavourings prepared with water or milk,vitamin_c_mg,4.0,Vitamin C,(mg),Vitamins,12
F001036,"Beverage base, drinking chocolate, unfortified",11804.0,Unfortified dry beverage flavourings,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001064,"Beverage, chocolate flavour, from drinking chocolate, with regular fat cows milk",11803.0,Unfortified beverage flavourings prepared with water or milk,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F003060,"Coffee, instant, dry powder or granules",11205.0,"Dry coffee powder, caffeinated or decaffeinated",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F003017,"Coffee, black, from instant coffee powder",11201.0,"Coffee beverage, prepared with water",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F003061,"Coffee, instant, dry powder or granules, decaffeinated",11205.0,"Dry coffee powder, caffeinated or decaffeinated",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F003018,"Coffee, black, from instant coffee powder, decaffeinated",11203.0,"Coffee beverage, decaffeinated, prepared with water",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F003014,"Coffee mix, with beverage whitener & sugar, dry powder",11209.0,Dry or concentrate coffee-based mixes,vitamin_c_mg,3.0,Vitamin C,(mg),Vitamins,12
F003084,"Coffee, prepared from coffee mix with sugar & whitener, no added milk",11208.0,"Coffee-based mixes, beverage",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F003041,"Coffee, espresso, from ground coffee beans",11201.0,"Coffee beverage, prepared with water",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009796,"Coffee, flat white/latte/cappuccino, from ground coffee beans, with regular fat cows milk",11202.0,"Coffee beverage, prepared with milk or milk substitute",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F003065,"Coffee, long black, from ground coffee beans",11201.0,"Coffee beverage, prepared with water",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F003130,"Cordial base, 25% citrus fruit juice, regular",11403.0,Cordial concentrate,vitamin_c_mg,4.0,Vitamin C,(mg),Vitamins,12
F003158,"Cordial, 25% citrus fruit juice, regular, recommended dilution",11401.0,"Cordials, made from concentrate",vitamin_c_mg,1.0,Vitamin C,(mg),Vitamins,12
F003135,"Cordial base, 40% citrus fruit juice, regular",11403.0,Cordial concentrate,vitamin_c_mg,8.0,Vitamin C,(mg),Vitamins,12
F003160,"Cordial, 40% citrus fruit juice, regular, recommended dilution",11401.0,"Cordials, made from concentrate",vitamin_c_mg,2.0,Vitamin C,(mg),Vitamins,12
F003128,"Cordial base, blackcurrant juice, regular",11403.0,Cordial concentrate,vitamin_c_mg,74.0,Vitamin C,(mg),Vitamins,12
F003156,"Cordial, blackcurrant juice, regular, recommended dilution",11401.0,"Cordials, made from concentrate",vitamin_c_mg,15.0,Vitamin C,(mg),Vitamins,12
F004099,"Fruit drink, apple juice",11307.0,Fruit drinks (ready to drink or made from concentrate),vitamin_c_mg,31.0,Vitamin C,(mg),Vitamins,12
F004102,"Fruit drink, cranberry",11307.0,Fruit drinks (ready to drink or made from concentrate),vitamin_c_mg,16.0,Vitamin C,(mg),Vitamins,12
F004114,"Fruit drink, orange juice",11307.0,Fruit drinks (ready to drink or made from concentrate),vitamin_c_mg,5.0,Vitamin C,(mg),Vitamins,12
F004663,"Juice, apple, commercial, added vitamin C",11301.0,"Fruit juices, commercially prepared",vitamin_c_mg,33.0,Vitamin C,(mg),Vitamins,12
F004656,"Juice, apple & blackcurrant, commercial",11301.0,"Fruit juices, commercially prepared",vitamin_c_mg,27.0,Vitamin C,(mg),Vitamins,12
F004726,"Juice, lemon",11301.0,"Fruit juices, commercially prepared",vitamin_c_mg,46.0,Vitamin C,(mg),Vitamins,12
F004729,"Juice, lime",11301.0,"Fruit juices, commercially prepared",vitamin_c_mg,45.0,Vitamin C,(mg),Vitamins,12
F004739,"Juice, orange, commercial",11301.0,"Fruit juices, commercially prepared",vitamin_c_mg,69.0,Vitamin C,(mg),Vitamins,12
F004731,"Juice, orange & mango, commercial",11301.0,"Fruit juices, commercially prepared",vitamin_c_mg,82.0,Vitamin C,(mg),Vitamins,12
F009794,"Water, coconut, commercial",22203.0,Coconut and coconut products,vitamin_c_mg,10.0,Vitamin C,(mg),Vitamins,12
F005696,"Mineral water, natural, unflavoured",11702.0,Purchased packaged water including mineral water,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F005694,"Mineral water, citrus flavoured",11505.0,Flavoured mineral waters,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008402,"Soft drink, cola flavour",11503.0,"Soft drinks, cola",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008403,"Soft drink, cola flavour, decaffeinated",11503.0,"Soft drinks, cola",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008404,"Soft drink, cola flavour, intense sweetened or diet",11504.0,"Soft drinks, cola, intense sweetened",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008405,"Soft drink, cola flavour, intense sweetened or diet, decaffeinated",11504.0,"Soft drinks, cola, intense sweetened",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008421,"Soft drink, energy drink, Red Bull",11603.0,Energy drinks,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008424,"Soft drink, energy drink, V",11603.0,Energy drinks,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008438,"Soft drink, fruit flavours",11501.0,"Soft drinks, non-cola",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008439,"Soft drink, fruit flavours, intense sweetened or diet",11502.0,"Soft drinks, non-cola, intense sweetened",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009795,"Kombucha, flavoured, added juice or intense sweeteners",29505.0,Other alcoholic beverages,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008460,"Soft drink, tonic water",11501.0,"Soft drinks, non-cola",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008461,"Soft drink, tonic water, intense sweetened or diet",11502.0,"Soft drinks, non-cola, intense sweetened",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009117,"Tea, green, plain, without milk",11101.0,"Tea, regular, caffeinated, prepared with water",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009125,"Tea, regular, black, brewed from leaf or teabags, without milk",11101.0,"Tea, regular, caffeinated, prepared with water",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009115,"Tea, decaffeinated, black, brewed from leaf or teabags, without milk",11103.0,"Tea, regular, decaffeinated, prepared with water or milk",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009516,"Water, bottled, still",11702.0,Purchased packaged water including mineral water,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009527,"Water, tap",11701.0,"Domestic water (including tap, tank/rain water)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F008377,"Water, soda",11702.0,Purchased packaged water including mineral water,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001152,"Biscuit, savoury, rice cracker, plain",13204.0,"Savoury biscuits, rice based (includes rice cakes)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001151,"Biscuit, savoury, rice cracker, flavoured (excluding seaweed)",13204.0,"Savoury biscuits, rice based (includes rice cakes)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001153,"Biscuit, savoury, rice cracker, seaweed flavoured",13204.0,"Savoury biscuits, rice based (includes rice cakes)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009833,"Biscuit, savoury, rice cracker, added vegetable powder",13204.0,"Savoury biscuits, rice based (includes rice cakes)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001122,"Biscuit, savoury, from white wheat flour, cheese-flavoured",13202.0,"Savoury biscuits, wheat based, plain, energy >1800 kJ per 100 g",vitamin_c_mg,5.0,Vitamin C,(mg),Vitamins,12
F001125,"Biscuit, savoury, from white wheat flour, flavoured (excluding cheese)",13202.0,"Savoury biscuits, wheat based, plain, energy >1800 kJ per 100 g",vitamin_c_mg,4.0,Vitamin C,(mg),Vitamins,12
F001126,"Biscuit, savoury, from white wheat flour, plain snack cracker style",13202.0,"Savoury biscuits, wheat based, plain, energy >1800 kJ per 100 g",vitamin_c_mg,6.0,Vitamin C,(mg),Vitamins,12
F001120,"Biscuit, savoury, from wheat flour, crispbread, puffed & toasted",13201.0,"Savoury biscuits, wheat based, plain, energy <=1800 kJ per 100 g",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001129,"Biscuit, savoury, from white wheat flour, Salada style",13201.0,"Savoury biscuits, wheat based, plain, energy <=1800 kJ per 100 g",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001133,"Biscuit, savoury, from white wheat flour, water cracker style",13201.0,"Savoury biscuits, wheat based, plain, energy <=1800 kJ per 100 g",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001123,"Biscuit, savoury, from white wheat flour, flaky cracker style",13202.0,"Savoury biscuits, wheat based, plain, energy >1800 kJ per 100 g",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001137,"Biscuit, savoury, from wholemeal wheat flour, crispbread",13201.0,"Savoury biscuits, wheat based, plain, energy <=1800 kJ per 100 g",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001135,"Biscuit, savoury, from wholemeal wheat flour & rye flour, crispbread, puffed",13201.0,"Savoury biscuits, wheat based, plain, energy <=1800 kJ per 100 g",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001115,"Biscuit, savoury, corn cake, plain, salted",13205.0,"Savoury biscuits, corn based",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001118,"Biscuit, savoury, from rye flour, crispbread",13203.0,"Savoury biscuits, rye based",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001147,"Biscuit, savoury, rice cake, from brown rice, plain",13204.0,"Savoury biscuits, rice based (includes rice cakes)",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009832,"Biscuit, savoury, seed based",132.0,Savoury biscuits,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001215,"Biscuit, sweet, plain",13101.0,"Sweet biscuits, plain or flavoured including short bread varieties",vitamin_c_mg,6.0,Vitamin C,(mg),Vitamins,12
F001165,"Biscuit, sweet, Anzac style, homemade from basic ingredients",13101.0,"Sweet biscuits, plain or flavoured including short bread varieties",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009839,"Biscuit, sweet, breakfast style, with or without dried fruit",13102.0,"Sweet biscuits, plain with fruit or nuts",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001244,"Biscuit, sweet, shortbread style, commercial",13101.0,"Sweet biscuits, plain or flavoured including short bread varieties",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001170,"Biscuit, sweet, chocolate chip or coated",13105.0,"Sweet biscuits, chocolate-coated, chocolate chip",vitamin_c_mg,2.0,Vitamin C,(mg),Vitamins,12
F009834,"Biscuit, sweet, cream filled, commercial",13104.0,"Sweet biscuits, cream-filled",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001167,"Biscuit, sweet, biscuit base, caramel filling, chocolate-coated, commercial",13106.0,"Sweet biscuits, chocolate-coated, chocolate or cream filled",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001168,"Biscuit, sweet, biscuit base, mint filling, chocolate-coated",13106.0,"Sweet biscuits, chocolate-coated, chocolate or cream filled",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001234,"Biscuit, sweet, sandwich, cream filling, chocolate-coated, tim tam style",13106.0,"Sweet biscuits, chocolate-coated, chocolate or cream filled",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001233,"Biscuit, sweet, sandwich, cream & jam filling",13104.0,"Sweet biscuits, cream-filled",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001251,"Biscuit, sweet, wheatmeal",13101.0,"Sweet biscuits, plain or flavoured including short bread varieties",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F003095,"Cone, wafer style, for ice cream",13101.0,"Sweet biscuits, plain or flavoured including short bread varieties",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001683,"Breadcrumbs, white",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001353,"Bread roll, from white flour",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001415,"Bread, wrap, white, commercial",12302.0,"Flat breads (e.g. Pita bread), wheat based",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001537,"Bread, from white flour, sour dough, commercial",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001538,"Bread, from white flour, sour dough, commercial, toasted",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001553,"Bread, from wholemeal flour",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001647,"Bread, Naan, commercial",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001653,"Bread, pizza base, commercial",12203.0,"Breads, and bread rolls, white, not stated as to fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001669,"Bread, tortilla, white, commercial",12302.0,"Flat breads (e.g. Pita bread), wheat based",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001387,"Bread, damper, from white flour, homemade",12203.0,"Breads, and bread rolls, white, not stated as to fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001420,"Bread, flat (pita or Lebanese), white, commercial",12302.0,"Flat breads (e.g. Pita bread), wheat based",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001404,"Bread, flat (pita or Lebanese), wholemeal, commercial",12302.0,"Flat breads (e.g. Pita bread), wheat based",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001463,"Bread, from white flour",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001541,"Bread, from white flour, toasted",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001466,"Bread, from white flour, added calcium",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001467,"Bread, from white flour, added calcium, toasted",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001468,"Bread, from white flour, added fibre",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001479,"Bread, from white flour, added fibre, toasted",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001482,"Bread, from white flour, added iron",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001483,"Bread, from white flour, added iron, toasted",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001484,"Bread, from white flour, added omega-3 polyunsaturates",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001485,"Bread, from white flour, added omega-3 polyunsaturates, toasted",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001543,"Bread, from white Jackaroo flour, added fibre and vitamins B1 & folate & Fe",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001544,"Bread, from white Jackaroo flour, added fibre and vitamins B1 & folate & Fe, toasted",12202.0,"Breads, and bread rolls, white, additional voluntary fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001528,"Bread, from white flour, Italian-style, commercial",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001529,"Bread, from white flour, Italian-style, commercial, toasted",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001358,"Bread roll, from white flour, toasted",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001372,"Bread roll, topped with cheese",12304.0,Savoury filled or topped breads and bread rolls,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001373,"Bread roll, topped with cheese & bacon",12304.0,Savoury filled or topped breads and bread rolls,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001597,"Bread, from wholemeal flour, toasted",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001573,"Bread, from wholemeal flour, extra grainy & seeds",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001576,"Bread, from wholemeal flour, extra grainy & seeds, toasted",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001360,"Bread roll, from wholemeal flour",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001364,"Bread roll, from wholemeal flour, toasted",12207.0,"Breads, and bread rolls, wholemeal and brown, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001545,"Bread, organic",12203.0,"Breads, and bread rolls, white, not stated as to fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001548,"Bread, organic, toasted",12203.0,"Breads, and bread rolls, white, not stated as to fortification",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001621,"Bread, mixed grain",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001644,"Bread, mixed grain, toasted",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001513,"Bread, from white flour, extra grainy & seeds",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001514,"Bread, from white flour, extra grainy & seeds, toasted",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001365,"Bread roll, mixed grain",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001368,"Bread roll, mixed grain, toasted",12204.0,"Breads, and bread rolls, mixed grain, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001671,"Bread, from white flour, Turkish",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001672,"Bread, from white flour, Turkish, toasted",12201.0,"Breads, and bread rolls, white, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001457,"Bread, from white flour, added dried fruit",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001458,"Bread, from wheat flour, added dried fruit, toasted",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001600,"Bread, garlic, commercial, cooked",12307.0,Fried bread products and garlic breads,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001601,"Bread, garlic or herb, homemade, cooked",12307.0,Fried bread products and garlic breads,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001603,"Bread, gluten free",12213.0,"Breads, and bread rolls, gluten free",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001609,"Bread, gluten free, toasted",12213.0,"Breads, and bread rolls, gluten free",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001450,"Bread, from rye flour, sour dough",12210.0,"Breads, and bread rolls, rye, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001451,"Bread, from rye flour, sour dough, toasted",12210.0,"Breads, and bread rolls, rye, mandatorily fortified",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001940,"Bun, sweet, with dried fruit, uniced",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001939,"Bun, sweet, with dried fruit, iced",12306.0,"Sweet breads, buns and scrolls, iced and/or filled",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F009792,"Bun, sweet, hot cross bun, with dried fruit",12305.0,"Sweet breads, buns and scrolls, uniced, unfilled",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F003313,"Crumpet, from white flour, toasted",13606.0,Crumpets,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F005896,"Muffin, English style, from white flour",12301.0,English-style muffins,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F005898,"Muffin, English style, from white flour, toasted",12301.0,English-style muffins,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F005897,"Muffin, English style, from white flour, added dried fruit, toasted",12301.0,English-style muffins,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001688,"Breakfast cereal, beverage, non-chocolate flavours, added vitamins A, B1, B2, B3, B6, B12, C & folate & Ca",11805.0,Breakfast cereal beverages,vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001708,"Breakfast cereal, flakes of corn, unfortified",12501.0,"Breakfast cereal, corn based",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001701,"Breakfast cereal, flakes of corn, added vitamins B1, B2, B3, C & folate, Fe & Zn",12502.0,"Breakfast cereal, corn based, fortified",vitamin_c_mg,16.0,Vitamin C,(mg),Vitamins,12
F001720,"Breakfast cereal, mixed grain (rice & wheat), flakes, added vitamins B1, B2, B3, B6 & folate, Ca, Fe & Zn",12512.0,"Breakfast cereal, mixed grain, fortified, sugars <=20 g/100g",vitamin_c_mg,11.0,Vitamin C,(mg),Vitamins,12
F001733,"Breakfast cereal, mixed grain (wheat & oat), flakes, apricot & sultana, added vitamins B1, B2, B3 & folate & Fe",12515.0,"Breakfast cereal, mixed grain, with fruit and/or nuts, fortified",vitamin_c_mg,6.0,Vitamin C,(mg),Vitamins,12
F001767,"Breakfast cereal, mixed grain (wheat, oat & corn), extruded, added vitamins B1, B2, B3, B6, C & folate, Ca & Fe",12513.0,"Breakfast cereal, mixed grain, fortified, sugars >20 g/100g",vitamin_c_mg,11.0,Vitamin C,(mg),Vitamins,12
F001788,"Breakfast cereal, mixed grain (wheat, rice & oat), flakes, honey, unfortified",12511.0,"Breakfast cereal, mixed grain",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001811,"Breakfast cereal, puffed or popped rice, no added sugar or salt, unfortified",12503.0,"Breakfast cereal, rice based",vitamin_c_mg,0.0,Vitamin C,(mg),Vitamins,12
F001803,"Breakfast cereal, puffed or popped rice, added vitamins B1, B2, B3, C & folate, Fe & Zn",12504.0,"Breakfast cereal, rice based, fortified",vitamin_c_mg,33.0,Vitamin C,(mg),Vitamins,12
F001807,"Breakfast cereal, puffed or popped rice, cocoa coating, added vitamins B1, B2, B3, C & folate, Ca, Fe & Zn",12504.0,"Breakfast cereal, rice based, fortified",vitamin_c_mg,55.0,Vitamin C,(mg),Vitamins,12
F001823,"Breakfast cereal, wheat bran, flakes, sultanas, added vitamins B1, B2, B3, B6 & folate, Fe & Zn",12509.0,"Breakfast cereal, wheat based, with fruit and/or nuts, fortified, sugars <=25 g/100g",vitamin_c_mg,9.0,Vitamin C,(mg),Vitamins,12
