survey_period,sex,age_group,indicator,category,value_pct,est_thousand,note
2022,Females,25–34,Measured blood pressure,Severe (from 180 / 110 mmHg),0.0,,
2022,Females,35–44,Measured blood pressure,Severe (from 180 / 110 mmHg),0.1,,
2022,Females,45–54,Measured blood pressure,Severe (from 180 / 110 mmHg),1.0,,
2022,Females,55–64,Measured blood pressure,Severe (from 180 / 110 mmHg),1.7,,
2022,Females,65 +,Measured blood pressure,Severe (from 180 / 110 mmHg),1.7,,
2022,Females,25–44,Measured blood pressure,Severe (from 180 / 110 mmHg),0.2,,
2022,Females,45–64,Measured blood pressure,Severe (from 180 / 110 mmHg),1.4,,
2022,Females,65–74,Measured blood pressure,Severe (from 180 / 110 mmHg),1.2,,
2022,Females,75 +,Measured blood pressure,Severe (from 180 / 110 mmHg),2.5,,
2022,Females,18–44,Measured blood pressure,Severe (from 180 / 110 mmHg),0.4,,
2022,Females,45 +,Measured blood pressure,Severe (from 180 / 110 mmHg),1.5,,
2022,Females,Total 18 +,Measured blood pressure,Severe (from 180 / 110 mmHg),1.0,,
2022,Females,18–24,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),1.9,,
2022,Females,25–34,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),2.2,,
2022,Females,35–44,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),2.6,,
2022,Females,45–54,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),4.8,,
2022,Females,55–64,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),8.4,,
2022,Females,65 +,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),13.6,,
2022,Females,25–44,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),2.3,,
2022,Females,45–64,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),6.7,,
2022,Females,65–74,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),9.9,,
2022,Females,75 +,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),17.8,,
2022,Females,18–44,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),2.1,,
2022,Females,45 +,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),9.4,,
2022,Females,Total 18 +,Measured blood pressure,Very high / Severe (from 160 / 100 mmHg),6.0,,
2022,Females,18–24,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),5.2,,
2022,Females,25–34,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),10.7,,
2022,Females,35–44,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),11.0,,
2022,Females,45–54,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),24.5,,
2022,Females,55–64,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),30.5,,
2022,Females,65 +,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),40.4,,
2022,Females,25–44,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),10.8,,
2022,Females,45–64,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),27.4,,
2022,Females,65–74,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),38.3,,
2022,Females,75 +,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),44.0,,
2022,Females,18–44,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),9.7,,
2022,Females,45 +,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),32.8,,
2022,Females,Total 18 +,Measured blood pressure,High / Very high / Severe (from 140 / 90 mmHg),22.1,,
2022,Females,18–24,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,25–34,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,35–44,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,45–54,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,55–64,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,65 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,25–44,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,45–64,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,65–74,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,75 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,18–44,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,45 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,Total 18 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,18–24,Measured blood pressure,Less than 100,23.5,,
2022,Females,25–34,Measured blood pressure,Less than 100,16.3,,
2022,Females,35–44,Measured blood pressure,Less than 100,17.1,,
2022,Females,45–54,Measured blood pressure,Less than 100,9.7,,
2022,Females,55–64,Measured blood pressure,Less than 100,4.6,,
2022,Females,65 +,Measured blood pressure,Less than 100,2.3,,
2022,Females,25–44,Measured blood pressure,Less than 100,16.6,,
2022,Females,45–64,Measured blood pressure,Less than 100,7.0,,
2022,Females,65–74,Measured blood pressure,Less than 100,2.8,,
2022,Females,75 +,Measured blood pressure,Less than 100,2.1,,
2022,Females,18–44,Measured blood pressure,Less than 100,18.4,,
2022,Females,45 +,Measured blood pressure,Less than 100,5.2,,
2022,Females,Total 18 +,Measured blood pressure,Less than 100,11.2,,
2022,Females,18–24,Measured blood pressure,100 to less than 110,32.8,,
2022,Females,25–34,Measured blood pressure,100 to less than 110,35.0,,
2022,Females,35–44,Measured blood pressure,100 to less than 110,29.4,,
2022,Females,45–54,Measured blood pressure,100 to less than 110,15.9,,
2022,Females,55–64,Measured blood pressure,100 to less than 110,11.7,,
2022,Females,65 +,Measured blood pressure,100 to less than 110,5.9,,
2022,Females,25–44,Measured blood pressure,100 to less than 110,32.1,,
2022,Females,45–64,Measured blood pressure,100 to less than 110,13.8,,
2022,Females,65–74,Measured blood pressure,100 to less than 110,8.2,,
2022,Females,75 +,Measured blood pressure,100 to less than 110,3.3,,
2022,Females,18–44,Measured blood pressure,100 to less than 110,32.4,,
2022,Females,45 +,Measured blood pressure,100 to less than 110,10.6,,
2022,Females,Total 18 +,Measured blood pressure,100 to less than 110,20.6,,
2022,Females,18–24,Measured blood pressure,110 to less than 120,27.9,,
2022,Females,25–34,Measured blood pressure,110 to less than 120,29.6,,
2022,Females,35–44,Measured blood pressure,110 to less than 120,28.7,,
2022,Females,45–54,Measured blood pressure,110 to less than 120,26.9,,
2022,Females,55–64,Measured blood pressure,110 to less than 120,19.3,,
2022,Females,65 +,Measured blood pressure,110 to less than 120,14.6,,
2022,Females,25–44,Measured blood pressure,110 to less than 120,29.0,,
2022,Females,45–64,Measured blood pressure,110 to less than 120,23.4,,
2022,Females,65–74,Measured blood pressure,110 to less than 120,16.2,,
2022,Females,75 +,Measured blood pressure,110 to less than 120,12.8,,
2022,Females,18–44,Measured blood pressure,110 to less than 120,28.8,,
2022,Females,45 +,Measured blood pressure,110 to less than 120,19.6,,
2022,Females,Total 18 +,Measured blood pressure,110 to less than 120,23.9,,
2022,Females,18–24,Measured blood pressure,120 to less than 130,11.1,,
2022,Females,25–34,Measured blood pressure,120 to less than 130,14.8,,
2022,Females,35–44,Measured blood pressure,120 to less than 130,15.2,,
2022,Females,45–54,Measured blood pressure,120 to less than 130,19.6,,
2022,Females,55–64,Measured blood pressure,120 to less than 130,24.7,,
2022,Females,65 +,Measured blood pressure,120 to less than 130,22.5,,
2022,Females,25–44,Measured blood pressure,120 to less than 130,15.1,,
2022,Females,45–64,Measured blood pressure,120 to less than 130,21.7,,
2022,Females,65–74,Measured blood pressure,120 to less than 130,22.5,,
2022,Females,75 +,Measured blood pressure,120 to less than 130,22.9,,
2022,Females,18–44,Measured blood pressure,120 to less than 130,14.3,,
2022,Females,45 +,Measured blood pressure,120 to less than 130,22.1,,
2022,Females,Total 18 +,Measured blood pressure,120 to less than 130,18.4,,
2022,Females,18–24,Measured blood pressure,130 to less than 140,4.6,,
2022,Females,25–34,Measured blood pressure,130 to less than 140,2.9,,
2022,Females,35–44,Measured blood pressure,130 to less than 140,6.3,,
2022,Females,45–54,Measured blood pressure,130 to less than 140,16.3,,
2022,Females,55–64,Measured blood pressure,130 to less than 140,19.1,,
2022,Females,65 +,Measured blood pressure,130 to less than 140,17.2,,
2022,Females,25–44,Measured blood pressure,130 to less than 140,4.6,,
2022,Females,45–64,Measured blood pressure,130 to less than 140,17.5,,
2022,Females,65–74,Measured blood pressure,130 to less than 140,17.0,,
2022,Females,75 +,Measured blood pressure,130 to less than 140,17.9,,
2022,Females,18–44,Measured blood pressure,130 to less than 140,4.4,,
2022,Females,45 +,Measured blood pressure,130 to less than 140,17.4,,
2022,Females,Total 18 +,Measured blood pressure,130 to less than 140,11.4,,
2022,Females,18–24,Measured blood pressure,140 to less than 150,0.9,,
2022,Females,25–34,Measured blood pressure,140 to less than 150,0.7,,
2022,Females,35–44,Measured blood pressure,140 to less than 150,2.4,,
2022,Females,45–54,Measured blood pressure,140 to less than 150,7.1,,
2022,Females,55–64,Measured blood pressure,140 to less than 150,10.2,,
2022,Females,65 +,Measured blood pressure,140 to less than 150,15.0,,
2022,Females,25–44,Measured blood pressure,140 to less than 150,1.4,,
2022,Females,45–64,Measured blood pressure,140 to less than 150,8.6,,
2022,Females,65–74,Measured blood pressure,140 to less than 150,15.4,,
2022,Females,75 +,Measured blood pressure,140 to less than 150,14.6,,
2022,Females,18–44,Measured blood pressure,140 to less than 150,1.3,,
2022,Females,45 +,Measured blood pressure,140 to less than 150,11.2,,
2022,Females,Total 18 +,Measured blood pressure,140 to less than 150,6.6,,
2022,Females,18–24,Measured blood pressure,150 to less than 160,0.0,,
2022,Females,25–34,Measured blood pressure,150 to less than 160,0.0,,
2022,Females,35–44,Measured blood pressure,150 to less than 160,0.5,,
2022,Females,45–54,Measured blood pressure,150 to less than 160,3.6,,
2022,Females,55–64,Measured blood pressure,150 to less than 160,5.0,,
2022,Females,65 +,Measured blood pressure,150 to less than 160,9.4,,
2022,Females,25–44,Measured blood pressure,150 to less than 160,0.2,,
2022,Females,45–64,Measured blood pressure,150 to less than 160,4.0,,
2022,Females,65–74,Measured blood pressure,150 to less than 160,9.4,,
2022,Females,75 +,Measured blood pressure,150 to less than 160,9.6,,
2022,Females,18–44,Measured blood pressure,150 to less than 160,0.2,,
2022,Females,45 +,Measured blood pressure,150 to less than 160,6.3,,
2022,Females,Total 18 +,Measured blood pressure,150 to less than 160,3.5,,
2022,Females,18–24,Measured blood pressure,160 to less than 170,0.0,,
2022,Females,25–34,Measured blood pressure,160 to less than 170,0.0,,
2022,Females,35–44,Measured blood pressure,160 to less than 170,0.7,,
2022,Females,45–54,Measured blood pressure,160 to less than 170,0.9,,
2022,Females,55–64,Measured blood pressure,160 to less than 170,4.6,,
2022,Females,65 +,Measured blood pressure,160 to less than 170,6.3,,
2022,Females,25–44,Measured blood pressure,160 to less than 170,0.2,,
2022,Females,45–64,Measured blood pressure,160 to less than 170,2.4,,
2022,Females,65–74,Measured blood pressure,160 to less than 170,4.0,,
2022,Females,75 +,Measured blood pressure,160 to less than 170,9.1,,
2022,Females,18–44,Measured blood pressure,160 to less than 170,0.2,,
2022,Females,45 +,Measured blood pressure,160 to less than 170,3.9,,
2022,Females,Total 18 +,Measured blood pressure,160 to less than 170,2.3,,
2022,Females,18–24,Measured blood pressure,170 or more,0.0,,
2022,Females,25–34,Measured blood pressure,170 or more,0.2,,
2022,Females,35–44,Measured blood pressure,170 or more,0.0,,
2022,Females,45–54,Measured blood pressure,170 or more,1.2,,
2022,Females,55–64,Measured blood pressure,170 or more,2.0,,
2022,Females,65 +,Measured blood pressure,170 or more,6.8,,
2022,Females,25–44,Measured blood pressure,170 or more,0.1,,
2022,Females,45–64,Measured blood pressure,170 or more,1.3,,
2022,Females,65–74,Measured blood pressure,170 or more,5.4,,
2022,Females,75 +,Measured blood pressure,170 or more,8.3,,
2022,Females,18–44,Measured blood pressure,170 or more,0.1,,
2022,Females,45 +,Measured blood pressure,170 or more,3.5,,
2022,Females,Total 18 +,Measured blood pressure,170 or more,1.9,,
2022,Females,18–24,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,25–34,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,35–44,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,45–54,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,55–64,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,65 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,25–44,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,45–64,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,65–74,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,75 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,18–44,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,45 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,Total 18 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,18–24,Measured blood pressure,Less than 60,10.8,,
2022,Females,25–34,Measured blood pressure,Less than 60,3.9,,
2022,Females,35–44,Measured blood pressure,Less than 60,4.4,,
2022,Females,45–54,Measured blood pressure,Less than 60,3.8,,
2022,Females,55–64,Measured blood pressure,Less than 60,1.8,,
2022,Females,65 +,Measured blood pressure,Less than 60,5.0,,
2022,Females,25–44,Measured blood pressure,Less than 60,4.1,,
2022,Females,45–64,Measured blood pressure,Less than 60,2.7,,
2022,Females,65–74,Measured blood pressure,Less than 60,3.8,,
2022,Females,75 +,Measured blood pressure,Less than 60,5.9,,
2022,Females,18–44,Measured blood pressure,Less than 60,5.3,,
2022,Females,45 +,Measured blood pressure,Less than 60,3.6,,
2022,Females,Total 18 +,Measured blood pressure,Less than 60,4.4,,
2022,Females,18–24,Measured blood pressure,60 to less than 65,10.2,,
2022,Females,25–34,Measured blood pressure,60 to less than 65,8.1,,
2022,Females,35–44,Measured blood pressure,60 to less than 65,8.0,,
2022,Females,45–54,Measured blood pressure,60 to less than 65,4.7,,
2022,Females,55–64,Measured blood pressure,60 to less than 65,3.8,,
2022,Females,65 +,Measured blood pressure,60 to less than 65,8.1,,
2022,Females,25–44,Measured blood pressure,60 to less than 65,8.0,,
2022,Females,45–64,Measured blood pressure,60 to less than 65,4.1,,
2022,Females,65–74,Measured blood pressure,60 to less than 65,5.9,,
2022,Females,75 +,Measured blood pressure,60 to less than 65,10.3,,
2022,Females,18–44,Measured blood pressure,60 to less than 65,8.7,,
2022,Females,45 +,Measured blood pressure,60 to less than 65,5.8,,
2022,Females,Total 18 +,Measured blood pressure,60 to less than 65,7.0,,
2022,Females,18–24,Measured blood pressure,65 to less than 70,11.7,,
2022,Females,25–34,Measured blood pressure,65 to less than 70,13.4,,
2022,Females,35–44,Measured blood pressure,65 to less than 70,17.2,,
2022,Females,45–54,Measured blood pressure,65 to less than 70,6.4,,
2022,Females,55–64,Measured blood pressure,65 to less than 70,6.1,,
2022,Females,65 +,Measured blood pressure,65 to less than 70,12.8,,
2022,Females,25–44,Measured blood pressure,65 to less than 70,15.2,,
2022,Females,45–64,Measured blood pressure,65 to less than 70,6.3,,
2022,Females,65–74,Measured blood pressure,65 to less than 70,12.6,,
2022,Females,75 +,Measured blood pressure,65 to less than 70,13.9,,
2022,Females,18–44,Measured blood pressure,65 to less than 70,14.5,,
2022,Females,45 +,Measured blood pressure,65 to less than 70,9.0,,
2022,Females,Total 18 +,Measured blood pressure,65 to less than 70,11.5,,
2022,Females,18–24,Measured blood pressure,70 to less than 75,21.1,,
2022,Females,25–34,Measured blood pressure,70 to less than 75,21.5,,
2022,Females,35–44,Measured blood pressure,70 to less than 75,17.1,,
2022,Females,45–54,Measured blood pressure,70 to less than 75,15.3,,
2022,Females,55–64,Measured blood pressure,70 to less than 75,11.8,,
2022,Females,65 +,Measured blood pressure,70 to less than 75,17.5,,
2022,Females,25–44,Measured blood pressure,70 to less than 75,19.1,,
2022,Females,45–64,Measured blood pressure,70 to less than 75,13.9,,
2022,Females,65–74,Measured blood pressure,70 to less than 75,18.2,,
2022,Females,75 +,Measured blood pressure,70 to less than 75,16.2,,
2022,Females,18–44,Measured blood pressure,70 to less than 75,19.8,,
2022,Females,45 +,Measured blood pressure,70 to less than 75,15.4,,
2022,Females,Total 18 +,Measured blood pressure,70 to less than 75,17.4,,
2022,Females,18–24,Measured blood pressure,75 to less than 80,17.8,,
2022,Females,25–34,Measured blood pressure,75 to less than 80,18.3,,
2022,Females,35–44,Measured blood pressure,75 to less than 80,16.4,,
2022,Females,45–54,Measured blood pressure,75 to less than 80,17.2,,
2022,Females,55–64,Measured blood pressure,75 to less than 80,22.1,,
2022,Females,65 +,Measured blood pressure,75 to less than 80,19.6,,
2022,Females,25–44,Measured blood pressure,75 to less than 80,17.1,,
2022,Females,45–64,Measured blood pressure,75 to less than 80,19.4,,
2022,Females,65–74,Measured blood pressure,75 to less than 80,18.9,,
2022,Females,75 +,Measured blood pressure,75 to less than 80,21.0,,
2022,Females,18–44,Measured blood pressure,75 to less than 80,17.4,,
2022,Females,45 +,Measured blood pressure,75 to less than 80,19.6,,
2022,Females,Total 18 +,Measured blood pressure,75 to less than 80,18.5,,
2022,Females,18–24,Measured blood pressure,80 to less than 85,14.3,,
2022,Females,25–34,Measured blood pressure,80 to less than 85,16.9,,
2022,Females,35–44,Measured blood pressure,80 to less than 85,15.6,,
2022,Females,45–54,Measured blood pressure,80 to less than 85,15.7,,
2022,Females,55–64,Measured blood pressure,80 to less than 85,19.3,,
2022,Females,65 +,Measured blood pressure,80 to less than 85,17.2,,
2022,Females,25–44,Measured blood pressure,80 to less than 85,16.2,,
2022,Females,45–64,Measured blood pressure,80 to less than 85,17.1,,
2022,Females,65–74,Measured blood pressure,80 to less than 85,18.1,,
2022,Females,75 +,Measured blood pressure,80 to less than 85,16.1,,
2022,Females,18–44,Measured blood pressure,80 to less than 85,16.0,,
2022,Females,45 +,Measured blood pressure,80 to less than 85,17.2,,
2022,Females,Total 18 +,Measured blood pressure,80 to less than 85,16.6,,
2022,Females,18–24,Measured blood pressure,85 to less than 90,7.5,,
2022,Females,25–34,Measured blood pressure,85 to less than 90,8.7,,
2022,Females,35–44,Measured blood pressure,85 to less than 90,11.2,,
2022,Females,45–54,Measured blood pressure,85 to less than 90,16.2,,
2022,Females,55–64,Measured blood pressure,85 to less than 90,15.4,,
2022,Females,65 +,Measured blood pressure,85 to less than 90,9.9,,
2022,Females,25–44,Measured blood pressure,85 to less than 90,9.9,,
2022,Females,45–64,Measured blood pressure,85 to less than 90,15.6,,
2022,Females,65–74,Measured blood pressure,85 to less than 90,11.1,,
2022,Females,75 +,Measured blood pressure,85 to less than 90,9.3,,
2022,Females,18–44,Measured blood pressure,85 to less than 90,9.3,,
2022,Females,45 +,Measured blood pressure,85 to less than 90,13.3,,
2022,Females,Total 18 +,Measured blood pressure,85 to less than 90,11.5,,
2022,Females,18–24,Measured blood pressure,90 to less than 95,3.4,,
2022,Females,25–34,Measured blood pressure,90 to less than 95,4.9,,
2022,Females,35–44,Measured blood pressure,90 to less than 95,4.3,,
2022,Females,45–54,Measured blood pressure,90 to less than 95,12.5,,
2022,Females,55–64,Measured blood pressure,90 to less than 95,9.8,,
2022,Females,65 +,Measured blood pressure,90 to less than 95,3.7,,
2022,Females,25–44,Measured blood pressure,90 to less than 95,4.7,,
2022,Females,45–64,Measured blood pressure,90 to less than 95,11.5,,
2022,Females,65–74,Measured blood pressure,90 to less than 95,4.8,,
2022,Females,75 +,Measured blood pressure,90 to less than 95,2.2,,
2022,Females,18–44,Measured blood pressure,90 to less than 95,4.4,,
2022,Females,45 +,Measured blood pressure,90 to less than 95,8.2,,
2022,Females,Total 18 +,Measured blood pressure,90 to less than 95,6.5,,
2022,Females,18–24,Measured blood pressure,95 to less than 100,0.5,,
2022,Females,25–34,Measured blood pressure,95 to less than 100,3.1,,
2022,Females,35–44,Measured blood pressure,95 to less than 100,3.7,,
2022,Females,45–54,Measured blood pressure,95 to less than 100,4.0,,
2022,Females,55–64,Measured blood pressure,95 to less than 100,6.7,,
2022,Females,65 +,Measured blood pressure,95 to less than 100,4.5,,
2022,Females,25–44,Measured blood pressure,95 to less than 100,3.6,,
2022,Females,45–64,Measured blood pressure,95 to less than 100,5.2,,
2022,Females,65–74,Measured blood pressure,95 to less than 100,5.0,,
2022,Females,75 +,Measured blood pressure,95 to less than 100,3.6,,
2022,Females,18–44,Measured blood pressure,95 to less than 100,2.9,,
2022,Females,45 +,Measured blood pressure,95 to less than 100,5.0,,
2022,Females,Total 18 +,Measured blood pressure,95 to less than 100,4.0,,
2022,Females,18–24,Measured blood pressure,100 or more,1.9,,
2022,Females,25–34,Measured blood pressure,100 or more,1.8,,
2022,Females,35–44,Measured blood pressure,100 or more,2.3,,
2022,Females,45–54,Measured blood pressure,100 or more,4.3,,
2022,Females,55–64,Measured blood pressure,100 or more,3.4,,
2022,Females,65 +,Measured blood pressure,100 or more,1.8,,
2022,Females,25–44,Measured blood pressure,100 or more,1.9,,
2022,Females,45–64,Measured blood pressure,100 or more,3.9,,
2022,Females,65–74,Measured blood pressure,100 or more,1.9,,
2022,Females,75 +,Measured blood pressure,100 or more,1.3,,
2022,Females,18–44,Measured blood pressure,100 or more,1.8,,
2022,Females,45 +,Measured blood pressure,100 or more,3.0,,
2022,Females,Total 18 +,Measured blood pressure,100 or more,2.5,,
2022,Females,18–24,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,25–34,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,35–44,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,45–54,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,55–64,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,65 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,25–44,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,45–64,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,65–74,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,75 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,18–44,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,45 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,Total 18 +,Measured blood pressure,Total females aged 18 years and over,100.0,,
2022,Females,18–24,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,25–34,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,35–44,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,45–54,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,55–64,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,65 +,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,25–44,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,45–64,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,65–74,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,75 +,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,18–44,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,45 +,Measured blood pressure,"Total females, 18 years and over",100.0,,
2022,Females,Total 18 +,Measured blood pressure,"Total females, 18 years and over",100.0,,
