survey_period,sex,age_group,indicator,category,value_pct,est_thousand,note
2022,Females,18–44,Daily consumption of fruit and vegetables(c),Met recommendation,5.0,,
2022,Females,45 +,Daily consumption of fruit and vegetables(c),Met recommendation,7.3,,
2022,Females,Total 18 +,Daily consumption of fruit and vegetables(c),Met recommendation,6.3,,
2022,Females,18–24,Daily consumption of fruit and vegetables(c),Did not meet recommendation,98.6,,
2022,Females,25–34,Daily consumption of fruit and vegetables(c),Did not meet recommendation,93.5,,
2022,Females,35–44,Daily consumption of fruit and vegetables(c),Did not meet recommendation,94.7,,
2022,Females,45–54,Daily consumption of fruit and vegetables(c),Did not meet recommendation,93.1,,
2022,Females,55–64,Daily consumption of fruit and vegetables(c),Did not meet recommendation,93.0,,
2022,Females,65 +,Daily consumption of fruit and vegetables(c),Did not meet recommendation,91.7,,
2022,Females,25–44,Daily consumption of fruit and vegetables(c),Did not meet recommendation,93.9,,
2022,Females,45–64,Daily consumption of fruit and vegetables(c),Did not meet recommendation,93.4,,
2022,Females,65–74,Daily consumption of fruit and vegetables(c),Did not meet recommendation,92.6,,
2022,Females,75 +,Daily consumption of fruit and vegetables(c),Did not meet recommendation,90.3,,
2022,Females,18–44,Daily consumption of fruit and vegetables(c),Did not meet recommendation,95.0,,
2022,Females,45 +,Daily consumption of fruit and vegetables(c),Did not meet recommendation,92.7,,
2022,Females,Total 18 +,Daily consumption of fruit and vegetables(c),Did not meet recommendation,93.8,,
2022,Females,18–24,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,25–34,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,35–44,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,45–54,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,55–64,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,65 +,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,25–44,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,45–64,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,65–74,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,75 +,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,18–44,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,45 +,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,Total 18 +,Daily consumption of fruit and vegetables(c),Total females aged 18 years and over,100.0,,
2022,Females,18–24,Usual daily consumption of fruit,Does not eat fruit,12.6,,
2022,Females,25–34,Usual daily consumption of fruit,Does not eat fruit,8.9,,
2022,Females,35–44,Usual daily consumption of fruit,Does not eat fruit,10.4,,
2022,Females,45–54,Usual daily consumption of fruit,Does not eat fruit,10.8,,
2022,Females,55–64,Usual daily consumption of fruit,Does not eat fruit,10.0,,
2022,Females,65 +,Usual daily consumption of fruit,Does not eat fruit,7.3,,
2022,Females,25–44,Usual daily consumption of fruit,Does not eat fruit,9.7,,
2022,Females,45–64,Usual daily consumption of fruit,Does not eat fruit,10.2,,
2022,Females,65–74,Usual daily consumption of fruit,Does not eat fruit,7.0,,
2022,Females,75 +,Usual daily consumption of fruit,Does not eat fruit,7.5,,
2022,Females,18–44,Usual daily consumption of fruit,Does not eat fruit,10.2,,
2022,Females,45 +,Usual daily consumption of fruit,Does not eat fruit,9.0,,
2022,Females,Total 18 +,Usual daily consumption of fruit,Does not eat fruit,9.6,,
2022,Females,18–24,Usual daily consumption of fruit,Less than 1 serve,2.3,,
2022,Females,25–34,Usual daily consumption of fruit,Less than 1 serve,2.3,,
2022,Females,35–44,Usual daily consumption of fruit,Less than 1 serve,2.0,,
2022,Females,45–54,Usual daily consumption of fruit,Less than 1 serve,3.8,,
2022,Females,55–64,Usual daily consumption of fruit,Less than 1 serve,1.9,,
2022,Females,65 +,Usual daily consumption of fruit,Less than 1 serve,1.3,,
2022,Females,25–44,Usual daily consumption of fruit,Less than 1 serve,2.1,,
2022,Females,45–64,Usual daily consumption of fruit,Less than 1 serve,2.9,,
2022,Females,65–74,Usual daily consumption of fruit,Less than 1 serve,1.5,,
2022,Females,75 +,Usual daily consumption of fruit,Less than 1 serve,1.7,,
2022,Females,18–44,Usual daily consumption of fruit,Less than 1 serve,2.2,,
2022,Females,45 +,Usual daily consumption of fruit,Less than 1 serve,2.4,,
2022,Females,Total 18 +,Usual daily consumption of fruit,Less than 1 serve,2.3,,
2022,Females,18–24,Usual daily consumption of fruit,1 serve,48.2,,
2022,Females,25–34,Usual daily consumption of fruit,1 serve,44.7,,
2022,Females,35–44,Usual daily consumption of fruit,1 serve,46.4,,
2022,Females,45–54,Usual daily consumption of fruit,1 serve,40.8,,
2022,Females,55–64,Usual daily consumption of fruit,1 serve,40.0,,
2022,Females,65 +,Usual daily consumption of fruit,1 serve,33.2,,
2022,Females,25–44,Usual daily consumption of fruit,1 serve,45.7,,
2022,Females,45–64,Usual daily consumption of fruit,1 serve,40.6,,
2022,Females,65–74,Usual daily consumption of fruit,1 serve,36.6,,
2022,Females,75 +,Usual daily consumption of fruit,1 serve,29.1,,
2022,Females,18–44,Usual daily consumption of fruit,1 serve,46.0,,
2022,Females,45 +,Usual daily consumption of fruit,1 serve,37.5,,
2022,Females,Total 18 +,Usual daily consumption of fruit,1 serve,41.5,,
2022,Females,18–24,Usual daily consumption of fruit,2 serves,23.6,,
2022,Females,25–34,Usual daily consumption of fruit,2 serves,29.6,,
2022,Females,35–44,Usual daily consumption of fruit,2 serves,27.2,,
2022,Females,45–54,Usual daily consumption of fruit,2 serves,32.6,,
2022,Females,55–64,Usual daily consumption of fruit,2 serves,28.1,,
2022,Females,65 +,Usual daily consumption of fruit,2 serves,35.2,,
2022,Females,25–44,Usual daily consumption of fruit,2 serves,28.5,,
2022,Females,45–64,Usual daily consumption of fruit,2 serves,30.6,,
2022,Females,65–74,Usual daily consumption of fruit,2 serves,35.0,,
2022,Females,75 +,Usual daily consumption of fruit,2 serves,35.5,,
2022,Females,18–44,Usual daily consumption of fruit,2 serves,27.7,,
2022,Females,45 +,Usual daily consumption of fruit,2 serves,32.3,,
2022,Females,Total 18 +,Usual daily consumption of fruit,2 serves,30.1,,
2022,Females,18–24,Usual daily consumption of fruit,3 serves,9.2,,
2022,Females,25–34,Usual daily consumption of fruit,3 serves,10.8,,
2022,Females,35–44,Usual daily consumption of fruit,3 serves,9.3,,
2022,Females,45–54,Usual daily consumption of fruit,3 serves,9.7,,
2022,Females,55–64,Usual daily consumption of fruit,3 serves,15.9,,
2022,Females,65 +,Usual daily consumption of fruit,3 serves,18.4,,
2022,Females,25–44,Usual daily consumption of fruit,3 serves,10.2,,
2022,Females,45–64,Usual daily consumption of fruit,3 serves,12.7,,
2022,Females,65–74,Usual daily consumption of fruit,3 serves,17.4,,
2022,Females,75 +,Usual daily consumption of fruit,3 serves,20.8,,
2022,Females,18–44,Usual daily consumption of fruit,3 serves,9.9,,
2022,Females,45 +,Usual daily consumption of fruit,3 serves,15.1,,
2022,Females,Total 18 +,Usual daily consumption of fruit,3 serves,12.8,,
2022,Females,18–24,Usual daily consumption of fruit,4 serves,3.9,,
2022,Females,25–34,Usual daily consumption of fruit,4 serves,2.6,,
2022,Females,35–44,Usual daily consumption of fruit,4 serves,2.6,,
2022,Females,45–54,Usual daily consumption of fruit,4 serves,0.9,,
2022,Females,55–64,Usual daily consumption of fruit,4 serves,2.2,,
2022,Females,65 +,Usual daily consumption of fruit,4 serves,2.8,,
2022,Females,25–44,Usual daily consumption of fruit,4 serves,2.5,,
2022,Females,45–64,Usual daily consumption of fruit,4 serves,1.6,,
2022,Females,65–74,Usual daily consumption of fruit,4 serves,2.3,,
2022,Females,75 +,Usual daily consumption of fruit,4 serves,4.1,,
2022,Females,18–44,Usual daily consumption of fruit,4 serves,2.9,,
2022,Females,45 +,Usual daily consumption of fruit,4 serves,2.2,,
2022,Females,Total 18 +,Usual daily consumption of fruit,4 serves,2.5,,
2022,Females,18–24,Usual daily consumption of fruit,5 or more serves,0.2,,
2022,Females,25–34,Usual daily consumption of fruit,5 or more serves,0.4,,
2022,Females,35–44,Usual daily consumption of fruit,5 or more serves,2.1,,
2022,Females,45–54,Usual daily consumption of fruit,5 or more serves,1.0,,
2022,Females,55–64,Usual daily consumption of fruit,5 or more serves,1.9,,
2022,Females,65 +,Usual daily consumption of fruit,5 or more serves,1.7,,
2022,Females,25–44,Usual daily consumption of fruit,5 or more serves,1.3,,
2022,Females,45–64,Usual daily consumption of fruit,5 or more serves,1.4,,
2022,Females,65–74,Usual daily consumption of fruit,5 or more serves,0.6,,
2022,Females,75 +,Usual daily consumption of fruit,5 or more serves,2.8,,
2022,Females,18–44,Usual daily consumption of fruit,5 or more serves,1.0,,
2022,Females,45 +,Usual daily consumption of fruit,5 or more serves,1.5,,
2022,Females,Total 18 +,Usual daily consumption of fruit,5 or more serves,1.3,,
2022,Females,18–24,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,25–34,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,35–44,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,45–54,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,55–64,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,65 +,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,25–44,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,45–64,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,65–74,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,75 +,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,18–44,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,45 +,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,Total 18 +,Usual daily consumption of fruit,Total females aged 18 years and over,100.0,,
2022,Females,18–24,Usual daily consumption of vegetables(e),Does not eat vegetables,4.3,,
2022,Females,25–34,Usual daily consumption of vegetables(e),Does not eat vegetables,2.2,,
2022,Females,35–44,Usual daily consumption of vegetables(e),Does not eat vegetables,0.7,,
2022,Females,45–54,Usual daily consumption of vegetables(e),Does not eat vegetables,0.8,,
2022,Females,55–64,Usual daily consumption of vegetables(e),Does not eat vegetables,1.9,,
2022,Females,65 +,Usual daily consumption of vegetables(e),Does not eat vegetables,1.3,,
2022,Females,25–44,Usual daily consumption of vegetables(e),Does not eat vegetables,1.8,,
2022,Females,45–64,Usual daily consumption of vegetables(e),Does not eat vegetables,1.1,,
2022,Females,65–74,Usual daily consumption of vegetables(e),Does not eat vegetables,1.0,,
2022,Females,75 +,Usual daily consumption of vegetables(e),Does not eat vegetables,1.1,,
2022,Females,18–44,Usual daily consumption of vegetables(e),Does not eat vegetables,2.0,,
2022,Females,45 +,Usual daily consumption of vegetables(e),Does not eat vegetables,1.2,,
2022,Females,Total 18 +,Usual daily consumption of vegetables(e),Does not eat vegetables,1.6,,
2022,Females,18–24,Usual daily consumption of vegetables(e),Less than 1 serve,2.9,,
2022,Females,25–34,Usual daily consumption of vegetables(e),Less than 1 serve,1.3,,
2022,Females,35–44,Usual daily consumption of vegetables(e),Less than 1 serve,1.2,,
2022,Females,45–54,Usual daily consumption of vegetables(e),Less than 1 serve,0.5,,
2022,Females,55–64,Usual daily consumption of vegetables(e),Less than 1 serve,1.0,,
2022,Females,65 +,Usual daily consumption of vegetables(e),Less than 1 serve,0.5,,
2022,Females,25–44,Usual daily consumption of vegetables(e),Less than 1 serve,1.3,,
2022,Females,45–64,Usual daily consumption of vegetables(e),Less than 1 serve,0.9,,
2022,Females,65–74,Usual daily consumption of vegetables(e),Less than 1 serve,0.6,,
2022,Females,75 +,Usual daily consumption of vegetables(e),Less than 1 serve,0.2,,
2022,Females,18–44,Usual daily consumption of vegetables(e),Less than 1 serve,1.6,,
2022,Females,45 +,Usual daily consumption of vegetables(e),Less than 1 serve,0.7,,
2022,Females,Total 18 +,Usual daily consumption of vegetables(e),Less than 1 serve,1.1,,
2022,Females,18–24,Usual daily consumption of vegetables(e),1 serve,34.0,,
2022,Females,25–34,Usual daily consumption of vegetables(e),1 serve,26.8,,
2022,Females,35–44,Usual daily consumption of vegetables(e),1 serve,28.0,,
2022,Females,45–54,Usual daily consumption of vegetables(e),1 serve,25.6,,
2022,Females,55–64,Usual daily consumption of vegetables(e),1 serve,23.4,,
2022,Females,65 +,Usual daily consumption of vegetables(e),1 serve,19.5,,
2022,Females,25–44,Usual daily consumption of vegetables(e),1 serve,27.1,,
2022,Females,45–64,Usual daily consumption of vegetables(e),1 serve,24.8,,
2022,Females,65–74,Usual daily consumption of vegetables(e),1 serve,19.9,,
2022,Females,75 +,Usual daily consumption of vegetables(e),1 serve,19.1,,
2022,Females,18–44,Usual daily consumption of vegetables(e),1 serve,28.4,,
2022,Females,45 +,Usual daily consumption of vegetables(e),1 serve,22.7,,
2022,Females,Total 18 +,Usual daily consumption of vegetables(e),1 serve,25.3,,
2022,Females,18–24,Usual daily consumption of vegetables(e),2 serves,30.8,,
2022,Females,25–34,Usual daily consumption of vegetables(e),2 serves,29.0,,
2022,Females,35–44,Usual daily consumption of vegetables(e),2 serves,30.2,,
2022,Females,45–54,Usual daily consumption of vegetables(e),2 serves,30.9,,
2022,Females,55–64,Usual daily consumption of vegetables(e),2 serves,33.2,,
2022,Females,65 +,Usual daily consumption of vegetables(e),2 serves,26.6,,
2022,Females,25–44,Usual daily consumption of vegetables(e),2 serves,29.7,,
2022,Females,45–64,Usual daily consumption of vegetables(e),2 serves,32.0,,
2022,Females,65–74,Usual daily consumption of vegetables(e),2 serves,26.4,,
2022,Females,75 +,Usual daily consumption of vegetables(e),2 serves,27.5,,
2022,Females,18–44,Usual daily consumption of vegetables(e),2 serves,29.8,,
2022,Females,45 +,Usual daily consumption of vegetables(e),2 serves,29.8,,
2022,Females,Total 18 +,Usual daily consumption of vegetables(e),2 serves,29.9,,
2022,Females,18–24,Usual daily consumption of vegetables(e),3 serves,13.2,,
2022,Females,25–34,Usual daily consumption of vegetables(e),3 serves,21.2,,
2022,Females,35–44,Usual daily consumption of vegetables(e),3 serves,20.4,,
2022,Females,45–54,Usual daily consumption of vegetables(e),3 serves,21.7,,
2022,Females,55–64,Usual daily consumption of vegetables(e),3 serves,18.0,,
2022,Females,65 +,Usual daily consumption of vegetables(e),3 serves,26.1,,
2022,Females,25–44,Usual daily consumption of vegetables(e),3 serves,20.8,,
2022,Females,45–64,Usual daily consumption of vegetables(e),3 serves,20.3,,
2022,Females,65–74,Usual daily consumption of vegetables(e),3 serves,25.8,,
2022,Females,75 +,Usual daily consumption of vegetables(e),3 serves,25.9,,
2022,Females,18–44,Usual daily consumption of vegetables(e),3 serves,19.1,,
2022,Females,45 +,Usual daily consumption of vegetables(e),3 serves,22.5,,
2022,Females,Total 18 +,Usual daily consumption of vegetables(e),3 serves,21.0,,
2022,Females,18–24,Usual daily consumption of vegetables(e),4 serves,12.3,,
2022,Females,25–34,Usual daily consumption of vegetables(e),4 serves,9.9,,
2022,Females,35–44,Usual daily consumption of vegetables(e),4 serves,10.2,,
2022,Females,45–54,Usual daily consumption of vegetables(e),4 serves,9.4,,
2022,Females,55–64,Usual daily consumption of vegetables(e),4 serves,10.7,,
2022,Females,65 +,Usual daily consumption of vegetables(e),4 serves,14.2,,
2022,Females,25–44,Usual daily consumption of vegetables(e),4 serves,9.9,,
2022,Females,45–64,Usual daily consumption of vegetables(e),4 serves,10.2,,
2022,Females,65–74,Usual daily consumption of vegetables(e),4 serves,15.2,,
2022,Females,75 +,Usual daily consumption of vegetables(e),4 serves,12.6,,
2022,Females,18–44,Usual daily consumption of vegetables(e),4 serves,10.6,,
2022,Females,45 +,Usual daily consumption of vegetables(e),4 serves,11.8,,
2022,Females,Total 18 +,Usual daily consumption of vegetables(e),4 serves,11.2,,
2022,Females,18–24,Usual daily consumption of vegetables(e),5 serves,2.1,,
2022,Females,25–34,Usual daily consumption of vegetables(e),5 serves,7.2,,
2022,Females,35–44,Usual daily consumption of vegetables(e),5 serves,6.6,,
2022,Females,45–54,Usual daily consumption of vegetables(e),5 serves,7.3,,
2022,Females,55–64,Usual daily consumption of vegetables(e),5 serves,6.4,,
2022,Females,65 +,Usual daily consumption of vegetables(e),5 serves,9.1,,
2022,Females,25–44,Usual daily consumption of vegetables(e),5 serves,6.7,,
2022,Females,45–64,Usual daily consumption of vegetables(e),5 serves,6.9,,
2022,Females,65–74,Usual daily consumption of vegetables(e),5 serves,7.1,,
2022,Females,75 +,Usual daily consumption of vegetables(e),5 serves,10.6,,
2022,Females,18–44,Usual daily consumption of vegetables(e),5 serves,5.6,,
2022,Females,45 +,Usual daily consumption of vegetables(e),5 serves,7.7,,
2022,Females,Total 18 +,Usual daily consumption of vegetables(e),5 serves,6.8,,
2022,Females,18–24,Usual daily consumption of vegetables(e),6 or more serves,0.7,,
2022,Females,25–34,Usual daily consumption of vegetables(e),6 or more serves,2.8,,
2022,Females,35–44,Usual daily consumption of vegetables(e),6 or more serves,2.8,,
2022,Females,45–54,Usual daily consumption of vegetables(e),6 or more serves,2.7,,
2022,Females,55–64,Usual daily consumption of vegetables(e),6 or more serves,4.7,,
2022,Females,65 +,Usual daily consumption of vegetables(e),6 or more serves,2.8,,
2022,Females,25–44,Usual daily consumption of vegetables(e),6 or more serves,2.8,,
2022,Females,45–64,Usual daily consumption of vegetables(e),6 or more serves,3.7,,
2022,Females,65–74,Usual daily consumption of vegetables(e),6 or more serves,2.8,,
2022,Females,75 +,Usual daily consumption of vegetables(e),6 or more serves,3.1,,
2022,Females,18–44,Usual daily consumption of vegetables(e),6 or more serves,2.5,,
2022,Females,45 +,Usual daily consumption of vegetables(e),6 or more serves,3.3,,
2022,Females,Total 18 +,Usual daily consumption of vegetables(e),6 or more serves,3.0,,
2022,Females,18–24,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,25–34,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,35–44,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,45–54,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,55–64,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,65 +,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,25–44,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,45–64,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,65–74,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,75 +,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,18–44,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,45 +,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,Total 18 +,Usual daily consumption of vegetables(e),Total females aged 18 years and over,100.0,,
2022,Females,18–24,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,25–34,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,35–44,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,45–54,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,55–64,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,65 +,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,25–44,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,45–64,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,65–74,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,75 +,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,18–44,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,45 +,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
2022,Females,Total 18 +,Usual daily consumption of vegetables(e),"Total females, 18 years and over",100.0,,
